X	GSM49597
CDK19	147.8
TTI1	38.1
CDK19	92.4
SEC24A	162.3
CSTF2T	59.2
SEC24A	30.2
LRRC47	79.8
CSTF2T	68.9
GRAMD1B	185.3
SLC30A1	254.8
DNAJC16	23.6
LYPD1	33
THAP11	23
DNAJC16	61.6
RPS6KA2	7.5
MSH5-SAPCD1	140.6
CBX7	29.2
PDZRN3	59.1
PHF8	110.9
RECQL	127
RECQL	110.8
DCP2	163.1
REST	59.8
SMYD2	112.5
SMYD2	122.5
PXDC1	143
LSM4	13.8
MISP	58.8
SMC5	62.3
SMC5	72.4
TSPYL4	228.2
LOC101930591	179.1
ATP2B1	6.9
TCF20	93.4
RAB3GAP1	13.5
SNORD68	1127.9
UBXN2B	41.9
MCF2L	13.3
FAM172A	108.7
COL6A1	41.6
COL6A1	61.1
COL6A1	23.4
COL6A1	21.2
CEMIP	430.7
C2CD5	43.6
SLC5A3	111.8
MGA	91.1
VWA8	256.5
SLC9A8	24
CAMTA2	135.9
NCAPH	22.7
ADGRF5	167.6
ADGRF5	14.3
212952_at	25.2
CALR	357.6
DYRK4	15.7
POLR2I	89.7
TBC1D9	128.2
LINC01278	6.1
PAM	243.6
GNPTAB	307.2
TBC1D9	53.9
CXorf40B	107.9
SYDE1	14.5
TM2D1	90.7
HIC2	10.7
HIC2	51.8
HIC2	14.7
NAP1L1	595
RFNG	137.5
EML3	21.3
APBB2	273.6
CARS	391.5
APBB2	167.9
RPIA	117.4
DENND3	158.7
DENND3	160.2
LRRC8B	12.1
ACKR3	185.2
LRRC8B	102.9
LOC100294033	17
AHSA2	54.9
LOC100294033	36.8
ZDHHC17	77.7
HRAS	41.3
ATF2	62.2
APBB2	119.5
TLK2	258.2
FBXO9	190.3
ACTG1	5480
SGMS1	46.5
SYNJ1	28.8
FBXO9	159.2
AHNAK2	117.1
NACC2	6.6
THOC2	240
MZT2A	34.1
URB1	19.5
TLK2	87.2
LOC101060835	238.3
LOC101060835	27.8
MORC3	88
ANGPTL2	623.6
MARCKS	229.4
SPIDR	185.9
ANGPTL2	144.8
KANK1	132.6
CEBPD	96.5
FANCI	85.4
FANCI	6.7
TRIM37	174.4
PRKCDBP	96.5
TPI1	293.3
NEDD4	98
LOC644172	6.1
MAPK8IP1	37.3
BBX	86.7
BBX	131
ABHD3	95.9
GATAD1	42.6
RANBP6	77.9
GOSR1	99.5
GOSR1	84.2
UTRN	87.7
UTRN	100.9
TMF1	91.3
THUMPD1	104.5
ATG12	85.6
TROVE2	109.8
NFRKB	19.9
NFIB	194.9
PLXNA2	134
WDR73	203.8
NFIB	21
NFIB	9
SIK3	149.1
ANKRD28	110.9
ATP2A3	35.3
STAU1	289.2
RNF19B	41.6
ARHGEF18	86
NPTXR	11.9
ATP5D	58.9
ATP2A3	4.5
MIR6884	16.1
ROCK1	205.1
MAST3	61.7
PABPN1	155
SETSIP	74.3
SET	363.1
RALGAPA1	55.4
COBL	32.2
ZC3HAV1	211
PRKAR2A	232.2
HAUS5	44.6
HAUS5	14.2
CD47	255
FRMD4B	88
ATPAF2	10.6
TTC28	133.6
CREB3L1	187.2
CHI3L2	99.8
NTAN1	63.7
NTAN1	19.4
ZC3H14	55.4
ZC3H14	124.9
ZFC3H1	329.1
RUSC2	55.5
MYH10	5.7
DPT	33.9
HEG1	637.3
PIK3C2A	96.6
DPT	100.2
CYHR1	77.7
ZFYVE26	113.9
PHIP	176.2
OLFML2A	158.4
ITPKC	216
YTHDC2	42.3
LPCAT4	169.3
TSR2	217.6
RPL5	1764.9
ZBTB22	107.7
SLC35D2	7
SLC35D2	126.3
SNORD42A	4334.6
WWC1	36.3
CSNK1A1	196.1
EEF1D	28.1
DNAJC9	176.5
LOC100272216	116.5
TAF4	78.9
CRTC1	34.8
DNAJC9	9.5
PRKCA	215.5
ADGRG6	129.6
AIF1	31.1
TMCC2	176.4
DNAJC2	92.8
CNOT9	29
ANGEL1	97.8
UNC5B	30.9
ACTR3	565.4
ACTR3	262
STARD13	130.1
TSR3	117
TSR3	56.1
ATP8A1	61
TNIK	113.6
CAMK2A	167.2
TNIK	151.2
COL4A5	145.4
PIKFYVE	38.8
SQSTM1	26.7
SLC43A3	366.7
213114_at	10.2
ATG4A	149.8
NEK3	67.6
KLHL9	70.1
UHRF1BP1L	6.5
SLC36A1	25.9
UHRF1BP1L	67.6
SNRNP70	13.1
TSPYL5	233
MFAP3	82.6
ZNF473	147.6
OLFML2B	260.5
MED8	5.8
MED8	73.6
UBE3A	74
LOC101060817	128
ZNF473	156.7
OLFM1	75.1
MCAT	49.3
LOC101060817	103.3
BTG3	94.4
TIAM1	85.4
PTPN2	183.5
PTPN2	78.4
ARID5A	9
SNAI2	90.6
SS18L1	108.3
PSKH1	119
GSAP	201.6
C2orf72	16.7
GOSR2	18
FBXL14	72.7
KDM6B	64.1
HOXA10	35.5
C2orf72	7.6
DLAT	18.5
HOXA10	6.7
SEPT7	619.2
SRSF8	83.1
SETD1B	75.5
BICD2	59.8
LOC339166	23.3
ZBTB20	34.9
LOC339166	25.6
ZBTB20	125.8
PCNX1	11.4
DOCK2	9.1
TSTD2	186.1
DYNC1LI2	128.8
SLC5A3	70.9
CEP350	96.8
MIR4784	53.8
SLC5A3	155.4
SP3	131.3
SEMA5A	206.6
GPX7	158.9
MMP24	17.3
TTC9	22.3
PCNX1	6.4
TTC9	17.7
SNRPB	229.6
LTBP4	18.8
MAPK8IP3	17.1
MAPK8IP3	184.8
CNOT9	276.3
GOSR2	214.9
MOCS1	21.3
CDKN1C	60.9
213183_s_at	162.7
SENP5	104.5
KIAA0556	490.1
DZIP3	117.1
FTL	1930.3
MINA	136.2
MINA	10
COG7	6.5
TICAM1	17.6
THAP3	13.9
TRBC1	231
ROBO1	70
LYRM9	180.5
ZNF629	391.3
ASTN1	80.2
ACVR1B	227.8
C2CD3	16.9
SYP	118.2
TNNT1	6.8
SETD1A	14.4
SNAPC5	80.2
CUL9	66.8
RAD54L2	41.8
GOSR2	9.2
GOSR2	28.9
GLTSCR1L	7.3
TAF6L	192
TAF6L	5.3
TAF6L	6.7
LOC102724093	98.6
DIDO1	121.3
ACTG1	4941.2
C15orf38-AP3S2	143.5
OTUD3	52.7
ADCY2	27.5
ZSCAN26	76.1
ADCY2	107
BBIP1	28.5
SIK2	20
PLCB1	101
MIR6805	79.6
BBIP1	54.3
PPM1B	110.4
CCNA2	73.2
PGRMC2	64.1
PDE8B	134.8
DICER1	73.9
CDR2L	7.9
DMWD	66
FAM234B	16.5
KLHL9	236.9
FAM234B	230.8
KNOP1	85.4
SASH1	25.9
KNOP1	53.6
ATP10D	80.1
PIBF1	29.7
KRT4	18.6
PLXNC1	160.8
CEP170B	237.5
VPS13B	112.3
SCAMP4	18.3
ADCY1	45.5
TMEM251	76.4
SVEP1	53.7
LOC730101	126.2
FBXL7	136.5
CCDC85B	13.4
SMARCA5	37.9
SH3PXD2A	141.9
SMC2	32.4
TNRC6B	26
MARCH3	111.6
SARM1	142.1
TFPI	172.9
SARM1	115.9
FOXC1	87
TRANK1	120.3
SACS	77.1
PCBP2	63.8
PCBP2	16.1
PGA4	232.9
TP53BP1	169.1
DOPEY1	47.3
CAMTA1	6.4
ZNF248	30.1
MPP2	89.2
DOPEY1	120.5
TMEM159	116.6
TENM4	5.4
CTSB	419.9
CTSB	2211.8
CAMK2B	21.3
ZFP36L1	53.5
MTMR9	64.6
DHRS1	152.2
RAP1GAP2	51.3
JUN	191.8
APOOL	149.8
SALL2	162.6
ZFP36L1	51.1
TMEM30B	135.7
ZFR	7.8
KRT10	164.7
MBOAT2	314.7
APOOL	89.7
COL6A2	89.7
UBE3A	90.3
SNX13	250.7
TRIM22	262.5
EIF2AK2	203
CYLD	116.6
RER1	73.8
RMND5B	239.1
NFIC	142.3
ZBTB7A	69.2
ATG2A	254.6
TRIM24	87.3
PFAS	16
ZBTB7A	43.8
FAM179B	112.7
PPP2R5C	16.9
MPDZ	37.1
SHANK2	133.9
SHANK2	21.3
PLCL2	21.4
CASC7	160.9
TCF25	11.3
SMIM8	89.1
RABGAP1	140.5
SMIM8	97.6
CXorf40A	91.9
KIAA1462	104.5
CLIC5	8.5
BAG6	220.1
YBX3	16.1
PRMT3	115.5
BCKDHB	22.4
OARD1	18.4
ZC3H7B	175.9
SRC	22.2
NECTIN3	70.8
VAMP1	288.6
USP12	148.7
NEK1	73.9
SRGAP2C	94.2
STIP1	115
NEK1	126.7
PAPPA2	291.5
MDH2	178.6
HAUS7	169
ST3GAL6	8.9
BAZ1B	6.3
SOCS1	115.9
TMEM158	69.4
TP73-AS1	8
TP73-AS1	151.2
FEM1C	76.9
YAP1	16.8
GDPD5	29.8
H2AFX	230.7
NFATC4	10
TEX30	129.1
RPS4X	1583.8
CDKN1C	185.7
TMCC1	126.7
RPS11	133
TMCC1	7.1
TMCC1	167.6
ABCA5	58.8
NR2F6	4.1
ST3GAL6	9.8
HNRNPA1P33	834.1
GTF2H5	134.8
MTCL1	124.5
HNRNPD	129.1
POM121C	320.6
TDRD7	80.6
PTPRD	69.8
CA5BP1	31.3
SNX1	5.4
ERI2	101.3
ATP5C1	413
LOC155060	132.9
PPFIA3	21.2
CDHR1	13.9
SFMBT1	147.5
LDB3	81.6
PAQR3	74.7
CASP8	109.3
HIBCH	45.6
N4BP2L1	99.2
ZBTB1	85
RPS12	1058.4
LOC642846	398.3
COQ2	56.7
LOC102724562	189.7
VSTM4	17.2
MST1L	4.3
SBF1	47.5
PLCB3	101.8
CHN2	75
TMEM246	188.7
ATAD2B	47
LOC101930416	10.6
ZNF592	43.1
ZC3H4	16.6
DPY19L4	137.4
IQCK	147.6
MFSD9	30.3
MAPKBP1	15.2
MLC1	5.7
AKAP10	84.1
RNASE4	96.7
SDR39U1	22.5
RPN2	269.9
TBL1X	10.6
TBL1X	23.9
ZNF787	14.8
MFSD9	11.7
RHEB	297.2
RAB22A	114.6
WSB1	82.9
PHLPP2	122.1
PI4KAP1	118.1
RHEB	117
EDRF1	22.8
ADAM22	61.5
TJP3	12.4
STON1	139.6
RPS19	1391.8
CLIC2	17.4
ITGA4	29.6
TBX2	21.1
HSPA6	332.9
APBB2	26.5
DHX57	15.6
PRSS3	98.4
MXRA8	277.3
TUSC3	102.2
KIAA0895	38.7
WNT5A	72.7
CAV2	3.7
RPP40	131.8
COL6A1	1781
BICC1	121.8
RUFY3	19.4
SFI1	159.8
MUC5B	8.6
ARL3	57.2
STX2	115.9
SATB2	47.7
CNR1	65.1
RUFY3	13.7
NFASC	114
RUNDC3A	54.6
RAB1A	70
SPDEF	243.8
SPDEF	164.5
TRADD	62.3
ZNF862	61
ZC3H3	77.5
IQGAP1	73.7
LOC101930404	247.1
AI693193	258.3
POP1	80.7
ICOSLG	349.2
TNXB	132.4
ZNF184	17.6
GAPDH	1233.5
APITD1-CORT	52.1
FAM114A1	410.1
SOSTDC1	53.8
MFHAS1	9.8
FAM149B1	29.3
RPL37A	52.5
NSUN5P2	22.2
NUDT21	51.3
NPAS2	9.3
FAM149B1	43.5
SHC2	95.2
PPP1R7	97.5
RAB40C	19.2
RND2	21.2
ERCC2	9.8
PGAP1	8.6
HNRNPH1	72.2
NPHP4	33.5
HNRNPH1	8.2
BRAP	15.3
KCTD7	18.1
ITGAL	75.3
TUBB3	459.9
EEF1A1	8655.8
KAZN	7.8
NPTX2	35.9
VAMP4	85.3
S100A13	121.3
DOCK3	8.3
PPWD1	72.2
ADD2	83.7
ABCC10	168.2
COPG2IT1	74.6
MAP2K2	13.6
SNED1	100.7
MAPRE2	61.2
MAP2K2	5
RPN2	236.9
COL2A1	157.8
SNED1	8.6
YY1	84.7
RRBP1	44.1
PLPPR4	83.8
ABTB2	135.4
CREB3L1	60.5
CLCN2	101.5
AI307760	18.9
ACOX1	43.5
GUSBP11	68.8
ANXA2	2202.4
COPS6	252.9
SUGP2	29.5
F2RL1	133.6
KPNB1	362
SPTSSA	184
CES2	268.4
USP32P2	238.3
MTMR1	94.3
C14orf79	22.8
ARPC2	312.7
DIAPH1	24.6
HBG2	58.5
AKAP13	23.9
PCBP2	204.8
PRKCI	85.1
LAMA2	180.6
RECQL4	15.3
PTPN18	145.4
CSNK1D	12.4
CCNE1	23.2
G0S2	204
213525_at	18.9
LIN37	6.2
ZNF688	62.9
METTL18	65.6
ZNF688	8.6
RAB3GAP1	3.3
RAB3GAP1	352.9
ADAM17	105.5
NSG1	155
PASK	81.6
UBE2I	185.3
213536_s_at	16.1
HLA-DPA1	71.6
SON	149.3
CD3D	125
HSD17B8	74.8
ERG	61.7
ZNF710	39.8
SGCD	21.7
ING2	136.3
SNX3	393.9
DKFZP586I1420	116.9
CAND2	52.8
CDV3	61.4
PDZD8	7
TMCO6	17.4
PCGF2	307
GLCE	2.6
APOC1	657
CDV3	168.5
RWDD2A	86.8
PINLYP	18.3
CDK12	147.8
PCLO	149.5
ZNF467	7.3
GADD45B	40.7
MCM9	227
SQLE	41.5
TUBGCP2	57
LDHB	274
SMAD6	12.4
RNASE6	208.6
KPNA4	75.2
OSR2	77.2
LOC100506603	21.4
EIF4E2	51.4
EIF4E2	20.8
SERPINB1	156.7
KPNB1	105.2
KPNB1	112.6
TRA2A	20.7
SQLE	139.3
BMPR1A	107.9
EP300	70
CREBZF	17.1
PDCD2	84.4
ATP11A	14.8
EEF1A1	5511.4
CREBZF	14
PDCD2	109.2
CDKN2D	10.8
ATP6V0E2	32.3
RPL14	774.8
B3GNTL1	16.4
SLC16A5	85.5
ALDH7A1	10.9
APLNR	24.9
TRA2A	6.1
SRSF10	150.5
CDC42BPA	81.4
CASP4	137
CTDSPL	54.2
W87688	76.9
OIP5	100.1
SIPA1L3	16.4
SLIT1	198.1
213602_s_at	20.7
RAC2	17.2
TCEB3	131.8
LOC728093	139.8
ARHGDIA	1.7
NADK	154.9
SRRD	130.2
SEZ6L	63.4
PHOSPHO2-KLHL23	47.8
AQP5	19.5
NBPF20	770.6
NADK	102.2
EEF1A1	6845.1
LPCAT3	183.7
TPGS2	15.3
TPGS2	85
ARAP2	53.1
HNRNPH1	438.5
ICAM2	21.2
GUK1	31
COL9A2	151.1
KIF3A	51.9
SMPDL3A	133.4
ZKSCAN4	30.7
CBR4	131.2
MAGED2	68.3
CLCC1	53.7
MT1F	563.5
NACAD	26
DHODH	184.4
DHODH	187.8
SH3BP1	15.9
TRMU	16
SAFB	9.2
PHF24	220
DDX52	50.7
PHACTR1	54.5
ZNF500	240.1
LOX	15.6
ZNF500	21.3
BE312027	64.3
INPP5B	8.3
CEP112	49.7
ENOSF1	16.3
TUBA1B	1422.9
DNA2	39.3
EXOSC7	281.2
SRSF7	44.2
LOC101930583	130.7
INPP5J	132.7
PCSK5	4.6
METTL3	137.1
TAF5L	151
AA502643	247.9
KLC1	170.3
BE858194	203.2
BE858194	88.5
ZNF75D	67.9
TOP3B	8.7
PAMR1	38.8
FAM134B	50.4
FAM134B	21.8
SLC1A1	80.3
SOX4	36.2
SEPT6	127.5
TMEM265	16
SOX4	4.8
FCHO1	24.2
NSUN5P1	10.7
MIR6758	162.8
MIR6758	43.9
NENF	146.6
IGHD	5.6
PARVA	214.2
TMEM151B	116.9
PMS1	209.7
TMEM151B	102.8
TTC30A	27.7
KRT6B	136.8
CYHR1	47.6
NUP50	84.7
ACSL6	21
PDLIM5	10.7
TCEB3-AS1	44.1
VPS13A	237.8
RPL35A	688.3
CALM3	59.9
FAM69A	150.3
PTOV1-AS2	38.3
PTOV1-AS2	18.9
VDR	18.5
MUC1	77.9
RSBN1	97.1
PON3	51.6
MED8	28.9
HIPK3	146.6
TMEM35B	81.4
YWHAQ	762.9
PKM	108.3
C12orf29	6.6
ASAH1	647.4
LINC00342	25.8
SNORD45C	46.1
GGCX	83.4
GPD1	23.2
DLX5	30.3
MLX	148.8
BHLHB9	55.7
CALM1	36.2
KRT81	12.4
ELOVL2	16.9
GLB1L2	131.8
CACNB2	18.1
KANK3	16.3
SECTM1	134.5
LDB3	12.2
RBM14-RBM4	14.2
SMARCA4	6.7
SMARCA4	98.5
SOX2	27.3
SOX2	22.5
IDUA	13.5
PDK2	35
XYLT1	100.5
TUBB4B	388.3
MPPE1	32.3
LAMP1	73.7
PRPF40A	130.6
TCF3	31.9
TCF3	15.4
TCF3	79.2
MYO1F	125.7
RFC5	8.8
COX5B	438.4
COX5B	23.9
GOLGA8N	376.7
ATP5A1	657.5
LOC103344931	73.3
TMEM262	31.7
KPNA1	42.7
SRSF11	89.7
CCNT2	96.5
ATRNL1	112.8
ATRNL1	28.2
FLNA	137.5
AZIN1	22.6
TRIM66	227.5
MASP1	68.4
RSL1D1	94.3
PPP1R37	45.5
KAZN	96.1
EIF5A	382.6
PAIP1	121.3
SKI	46
HSF1	35.9
AA393940	165
COX4I1	11
ARL4C	144.4
ZNF330	13.1
MDM1	108.9
LOC101928747	109.3
HIPK2	142
MFAP5	84.6
MFAP5	151.2
GNA11	156
KSR1	9.3
ASCL1	59.4
KSR1	15.4
KSR1	158.9
IRF2BP1	190.6
GGA2	41.5
NSUN5	227.4
PPP1R2	26.2
ZNF638-IT1	201.5
LOC157562	32.4
213777_s_at	15.4
ZNF276	41.3
EMID1	119.6
TCHH	73.4
PPP1R37	5
MYOZ2	2.4
MFNG	70.9
IFT27	158.5
IPO9	76.6
TAX1BP1	65.3
EBP	39.6
213788_s_at	27
EBP	12.3
ADAM12	124.4
PENK	30.6
INSR	44.1
HOMER1	52.4
NGDN	141.5
PTPRA	65.2
SPRR1A	6.9
RSAD2	131.2
CAP1	509.8
PTPRA	20.5
CFH	70.7
RPSAP19	918.8
PRSS12	15.4
KPNB1	110.5
INPP5B	82.3
ABHD5	29.5
PURA	8.2
MET	111.9
ADAM23	4.6
TCF3	21.8
AKIRIN2	7.3
TCF3	161.4
CAMKK2	63.3
213813_x_at	67.1
SNTB2	92
CACTIN	53.9
MET	55.1
IRAK3	55.5
TMEM223	74.5
FLOT1	60.6
STARD5	41.5
IDS	51.3
UBE3B	103.6
HOXA11	80.5
OLIG2	28.8
OLIG2	74.4
H3F3A	132.2
ARHGAP33	22.7
H3F3AP4	787.4
RTEL1	194.2
YME1L1	79.5
LOC100509457	189.6
KCND3	68.8
NOP16	19.8
IQSEC3	25.6
GTPBP3	311.6
WIPI1	133.7
L3MBTL1	84.4
NOL7	109
CLMN	45.5
MRPS12	118
TNR	26.5
NSUN5P2	53.9
SLC6A8	69.7
HOXA5	84.7
GRIK2	11
COX7C	61.1
PRPH	211.9
DUSP7	86.9
PPP2R2B	182.8
SCAF11	149.8
TMEM110	21.5
RBM8A	148.6
DNAJC24	114.2
SYNGR1	41.9
LIPE	109.1
CD47	45.2
CD47	337.4
ZNF250	62.3
SMARCA5	31.1
CSNK1A1	411.8
METTL21B	230
213862_at	6.4
OAZ3	5
NAP1L1	545.9
DCBLD2	10.9
SAMD14	86.8
ACTB	6930.3
DHRS7	16.8
THY1	389.4
COL11A2	148.3
DNPH1	180.9
BE465032	205.4
ST3GAL6	176.5
SERPINA4	163.9
C6orf62	137.8
ZRSR2	206.3
TCEB2	32.9
PYROXD1	106.1
AV726646	66.5
LGR5	8.6
LOC101929087	891
TM2D1	44.8
TM2D1	122.8
TRIM3	6.7
TRIM3	161.5
POLR2E	94.5
TRAF3IP3	24.4
PIGL	93.8
RPS16	1200.9
TCF4	276.3
APRT	61.8
PMS2P9	159.5
THSD7A	66.3
EMP1	69.4
FAM149B1	14.7
MRPL23	121.9
RBFOX2	84.5
METAP2	35.9
FAM189A2	211
RBFOX2	11.1
ASAH1	342.9
CNOT9	24
FRRS1L	24
BGN	714
MYBL1	46.9
EEF1E1	93.3
WHAMMP2	52.7
LRRC15	361.5
IGFBP7	114.9
H2AFZ	202.9
TBC1D30	143.9
TBC1D30	7.6
SPTBN1	74.2
NKG7	5.7
ZNF625-ZNF20	55.3
PAX8	69.4
NIPBL	69
DNAJC4	154.8
CUX2	8.7
SST	65.3
TTBK2	47.9
RAP2B	295
GNAL	25.1
STUM	196.4
AGFG1	27.6
MAP3K9	109.9
AGFG1	86.1
EXPH5	86.4
ATG12	66.5
ID2B	167.5
HLA-A	3820.8
PTGER3	73.7
ZNF23	11.6
ABHD5	49
SFTPB	345
FTSJ1	190.2
ERC2	4.7
RUFY3	8
FNBP1	61.2
RPS7	1583.3
MEGF6	173.1
TWIST1	184.7
GNA11	99.3
NUP210	28.6
OBSL1	34.5
NUP210	96.2
CADM3	17.5
DOHH	21.6
PPP3CC	16.8
PSMC3IP	6.1
ALOX5	230.4
KRT20	68.4
FAM169A	55.4
MYOZ3	108.3
CEP350	28.4
CEP350	131.5
CD6	31.4
RPGRIP1L	31
NTRK3	158.3
TAF6L	3
ANKLE2	23.6
SAP30	84.2
RPARP-AS1	22.6
CHD5	11.2
HMG20B	45
RALYL	11
213968_at	54.8
RPL29	945.2
RABL3	41.3
SUZ12P1	43.6
213972_at	77.6
RRBP1	87.4
ADAMTSL3	108.4
LYZ	371.1
CIZ1	48.3
CIZ1	28.8
MTSS1L	8.7
BF984434	152
CTBP1	14.6
COMT	95.2
RABGAP1L	26.6
PDS5A	59
PDS5A	14.3
TMEM259	18.9
TMEM259	19.8
CDK13	4.5
SAT1	73
SETD4	23.2
PAK5	95.7
HS3ST1	34.6
COL4A6	125.5
SPON1	6.3
SPON1	4
ATP5S	3.7
YPEL1	65.2
FAM189A1	35.2
DDX17	3.3
YIPF4	100.3
RGS10	14.9
RPS10	80.6
MYL6	101.9
SNORD54	2971.4
VGLL4	14.2
GGCX	54.3
GGCX	107.3
TWF1	92.7
TWF1	8.9
MSL3	63
ATP9B	7.7
NOP16	42.7
ERAP1	44.5
TBC1D1	73.1
CDC42EP2	13.3
SOCS7	62.9
SFPQ	104.3
DHX34	31.4
GRIP1	11.4
Z23022	74.7
ITGB5	174.9
ITGB5	13.9
IFITM1	1187.6
TUBB2B	43.4
DGCR6L	79.5
DDX28	56.8
SPRED2	9.5
SUPT20H	17.6
TDRD3	79.5
SLC25A42	2.6
CRYBG3	21.3
KRT7	6.8
ZAP70	15.9
LOC101930322	173.5
ERAP1	62.2
AA308853	456.3
EFNA5	272
CCDC22	12.9
CCL8	59.3
LAPTM4B	361.5
GSN	17.4
RPL37A	100
RPL22	243.5
PTPRD	79.1
RYR2	5.3
LIAS	7.7
FUT9	64.6
MBD4	68
MBD4	36.1
CD7	17.9
CGGBP1	250.5
TMSB15B	142.5
PRRC2C	106.2
ERBB4	158
DOK2	19
PRRC2C	118.7
MCL1	149.8
MCL1	203.8
MYCL	144.4
IFI44	103.4
SSBP1	151.6
TBC1D31	52.6
NFKBIB	8.8
TF	80.6
TF	73.6
CIB2	68.6
NPR2	66.1
TSR3	72.6
BEAN1	135.4
ACSM2B	20.9
ATP10B	288.1
GNAL	10.6
NENF	184.7
CTTN	15.9
CTTN	98.9
NENF	96.2
GFOD2	47.9
MEIS3P1	99.2
PAK3	2.6
DHRS2	46.8
PRKCSH	515.6
PLXDC1	84.5
CA5B	76.3
PPP2R5C	7.1
NCF1	109.3
GLIPR1	55.1
PARP2	36.7
MYBPC1	33.8
FUT3	107
RPS8	7.5
PAWR	10.6
GPX3	175.2
SUGP2	108.6
FUBP1	108.2
FUBP1	7.4
SHMT2	23.6
SHMT2	353.5
RPS21	9.4
KIAA1107	72.3
LOC101930416	20
NSUN5P1	15
NPEPPS	17.5
214102_at	127.2
RAP2A	17.6
GPR161	59.9
SOCS3	55.2
GMDS	5.7
LOC440434	72.9
MAX	127.4
LRBA	285
LOC654342	20.5
OPCML	48.6
CXorf40B	179
RBM8A	131
FASTK	79.4
VAMP5	8.4
BTD	84.4
BTD	10.7
PCM1	31.1
LOC101929368	208.1
RFPL1S	4.2
PDLIM7	12.9
PDLIM7	71.9
NOP14-AS1	11.7
FGFR1OP	82.7
NENF	27.3
N39314	13.3
SRRT	12.6
DAGLA	16.7
LOC101930416	173.2
LOC101930416	5.1
TXLNGY	58.1
ATP5C1	147.9
MUC6	13.1
KIAA1211L	8.6
CLDN18	84.4
NUDT13	16.4
PTPRJ	186.7
ZNF79	5.2
ARID4B	147.7
SLC25A16	8.5
SRSF7	132.3
ZG16	8.4
RPL24	1821.2
POLR2D	10.3
SPTB	107.7
PPBP	99.1
MROH7	33.1
LOC100507424	126.7
ATP6V0E1	75.2
ATP6V0E1	675.6
DYX1C1-CCPG1	83.9
DYX1C1-CCPG1	142
ELOVL5	109.4
PKP2	46
LARP4	15.4
MYRIP	6.2
GNAS	121.8
PRDM10	73.7
PLCE1	5.3
214160_at	20.1
OSGIN2	83.6
ASXL3	12.1
HSPB11	96.3
CA12	269.1
HS6ST1	4.3
SDHB	25.5
RPLP0	757.4
TJP1	132.1
SUN1	86.3
FH	136.2
U2AF2	10.7
RYK	92
URI1	40
PDLIM4	21.9
PDLIM4	71.8
PBXIP1	84.8
PBXIP1	98
SOX2	172.9
NFE2L1	255.1
MAN1C1	200.6
LST1	26.5
AA243143	55.3
TKTL1	19.1
NPFF	23.1
KHDRBS1	191.7
HCG26	11.9
CTDSPL	25.9
214188_at	8.8
GGA2	34.3
GGA2	14.6
ICA1	7.4
NUP88	22.3
DIEXF	7.1
DIS3	141.7
TPP1	26.1
TPP1	4.5
SETDB1	95.2
DGCR2	48.8
SFTPD	5.2
COL6A1	4.1
PRRC2A	158.4
214202_at	21.8
LOC102724788	66.4
PACRG	86.8
GLRX3	233.7
PPIL6	9.8
CARD10	10.7
KLHL35	18.9
ABCB9	57.9
SLC25A17	34.1
FTH1	623.4
FERMT2	4.3
LMNA	43.4
C1QBP	52.9
LARP4B	13
LARP4B	6.3
GRM5	77.4
XIST	130
MAP4K1	10.7
ALMS1	84.9
ALMS1	199.7
DNAH7	127.6
PTP4A3	41.2
PIN4	115
PIN4	129.8
PRSS53	16.6
214227_at	21.5
TNFRSF4	10.5
DNAH17	15.4
CDC42	7.1
VWA8	47.6
ABCF2	73.9
GGA2	119.7
CYP3A5	126.9
CYP3A5	15.6
214236_at	590.8
PAWR	27.5
AI093572	83.1
PCGF2	171.9
GAL	46.1
NDUFB8	102.9
MAN1A2	65.4
SERHL2	52.9
ATP6V0E1	52.6
RPS14	183.5
MINK1	311.4
DKK3	337.6
TRIM2	21.7
TRIM2	14.1
NUMA1	3.6
NUMA1	4.3
CLN5	14.9
DTNB	11
MAGEA4	11.4
ATP10A	179.5
ATP10A	190.5
SEC22B	263.2
KAT5	77.1
AKR7A2	157.3
COPS8	5.5
ADH6	101.4
MIR6875	14.6
POLR2C	207.6
EFCAB11	73.4
ITGA8	60.5
PDLIM7	36.2
CADM4	3.9
MTMR4	228.7
MFSD7	10
MAPRE3	65.6
RPL12	738
CYLD	70.8
NPRL3	119.5
ACAA1	78.8
MED12	197.1
KLF12	20.5
COX11	25.5
NDRG2	21.2
NDRG2	72.1
HNRNPA1	243.9
RCHY1	52.9
214282_at	3.3
TMEM97	92.8
FGF18	60.9
FABP3	107.2
GNAT1	11.5
CDK13	79.3
PSMB1	489.2
PSMB1	26.9
HIST2H2AA4	199.6
RPL17-C18orf32	44.2
ITGB4	14.1
SEPT11	128.6
KIAA0485	58.5
KIAA0485	33.3
IZUMO4	144.8
CSPG4	95.7
SEPT6	123.3
TOP3A	144.5
TOP3A	18.3
DPYSL4	78.8
GJC2	12.1
MUC5AC	7.2
214304_x_at	2.1
SF3B1	236.7
OPA1	135.6
HGD	36.6
HGD	100.7
AI435747	43.7
ZFPL1	20.8
ZFPL1	28.6
FOXA2	103.8
EIF5B	21
EIF5B	43.7
CALR	171
214316_x_at	143.9
RPS9	551.6
FRY	4.6
FRY	72.4
CYP2A6	66.1
NOV	79
CAMK2G	45.9
UPF3A	229.8
GP2	21.1
GP2	16.5
JUND	19
LOC101928826	3668.8
HSP90AA1	1400.5
TNFSF10	101.2
