X	GSM49584
TAB2	181.8
MT2A	3224.1
ACACA	43.1
PTGDS	153.5
KCTD12	201.8
COG4	128.6
SERPINE2	149.9
SNORD68	3090.1
KCTD12	540.7
LARP1	92.2
TM9SF4	102.7
IL6ST	760.5
IL6ST	429.7
MPRIP	253.7
TM9SF4	84.2
MRFAP1L1	292.7
ANKLE2	84.7
ANKLE2	75.5
TMEM87A	306.3
IFITM3	4004
TMEM87A	371.4
H2AFV	334.9
H2AFV	44.1
MED13L	57.9
MED13L	145.4
MED13L	148.7
INTS1	15.5
ANKRD17	159
INTS1	78.3
OPA1	229
OPA1	140.4
PREPL	251.1
PREPL	113.4
PREPL	227.3
FASN	45
PSME4	77.6
PSME4	68.9
IDS	113.1
PSME4	141.6
IDS	76.4
ALDH1A1	54.3
EIF1	23.4
PLPP3	83.3
EIF1	841.3
COQ9	163
FBXO21	133.8
PLPP3	82.9
FBXO21	206.8
FNBP4	178.4
MAP1B	620.5
ASXL1	90.2
PLXND1	5.2
KRT17	91.3
ASXL1	193.3
ASXL1	104.4
PIK3R1	159.2
PIK3R1	65.6
MYZAP	100.5
TUBA4A	66
GCOM1	166.1
GCOM1	124.8
MCFD2	663.9
MCFD2	61.1
NUP205	77.9
MTDH	286
PIK3R1	20.9
MTDH	369.2
MTDH	544.5
CAMKK2	72.2
DST	11.6
DST	97.8
ATP2C1	99.7
GALNT10	161.3
SMARCA2	95.5
SMARCA2	9.8
PBXIP1	15
GIGYF2	51.9
GIGYF2	100.6
QKI	82.2
QKI	114.4
WAPL	118.9
QKI	213.8
SRSF5	631.3
WAPL	142.2
SERPINB1	180.3
MCM3AP	50.6
RPL17-C18orf32	2707.3
MAPK1	115.4
LPIN1	29.6
GNAS	2072.8
LPIN1	141.5
SRCAP	10.6
LPIN1	90
MTMR4	158
UBE3A	2.5
TMEM97	46.8
ATG4B	44.4
TMEM97	60.1
TMEM97	59.2
AGRN	4.1
LOC101928826	9240.3
AGRN	234.5
ANKRD12	71.4
SUZ12	181.1
FNBP1	168
ANKRD12	54.1
SLC7A1	42.6
HIPK1	4.1
SLC7A1	11.3
HIPK1	134
GNG12	450.6
SLC7A1	145.3
PSMD14	889.9
ATP13A3	154.7
NRP1	92
NEK9	240.1
TXLNA	88.3
RTF1	222.8
RTF1	76.3
KHSRP	61.9
MIA3	181.1
CLASP2	98.6
OGT	253.9
CLASP2	27.1
CLASP2	115
MIA3	118.1
SEL1L3	147.5
BCL2L1	31.8
CHMP7	37.6
SEL1L3	408.4
NUP210	30.5
NUP210	76.2
TNPO3	73.2
TNPO3	128
SGSM2	56.5
TUBB	498.6
SGPL1	129.8
SGPL1	247.6
VPS13D	193.8
VPS13D	113.8
LIMCH1	351.5
VPS13D	67.9
LIMCH1	451.5
LIMCH1	357.1
SCAP	113.2
TFDP1	182.7
RBL2	120.4
RBL2	55.1
FAM98A	267.1
GNS	253.4
GNS	229.8
EPB41L1	28.6
TUG1	239.4
MYO1D	38
EPB41L1	16.8
YIPF6	108.8
YIPF6	199.9
YIPF6	50.7
YIPF6	91.4
SULF1	1347.3
CREB3L2	278.6
MIR4800	17.1
MIR4800	68.7
KDM1A	132.7
POFUT1	27.9
TBC1D1	140.6
EIF2B5	85.8
TMED10	1456.9
SULF1	1590.2
SULF1	1936.4
KHNYN	116.3
KHNYN	65.9
FAM168A	49.2
CLIP3	24
ZSWIM8	28.8
AMPD2	130.9
ATP2A2	207.6
ATP2A2	67.8
ACTG1	2071.6
MYO1B	52.7
MYO1B	152.6
ZNF292	46.2
FEM1B	120.9
ZNF292	51.1
ZNF384	129.5
LOC101930591	249.3
DESI2	166.1
MYH10	279.6
FEM1B	98.8
FEM1B	11.4
EP400	53.2
EP400	54.9
NOTCH2	244.9
GART	128
GART	74.3
CMTR1	120.4
USP24	85.1
TCF4	27.2
ATP6V0A1	167.4
ATP6V1G2-DDX39B	54
TCF4	38.8
TCF4	278.5
TCF4	58.8
USP24	110.4
SBF1	4.3
LOC101930416	86
SNORD73A	8504.4
LOC101930416	50.6
SBF1	3.4
EMC1	20.6
EMC1	57.9
EMC1	6.8
RDX	444.1
RDX	112.8
VGLL4	328.7
FAM102A	181.8
CDK11A	108.3
ZC3H13	93.8
UBE3B	100.7
UBE3B	21.8
METTL13	138.4
PCMTD2	735.9
METTL13	73
TOR1AIP1	254.2
TOR1AIP1	141.6
MICU2	214.4
IMP4	172.1
PDLIM5	658.6
SEPT6	53
GLYR1	43.2
SEPT6	40
SCAMP1	203.8
SCAMP1	41.3
ELF1	107.8
ZCCHC24	83.3
ELF1	96.9
KIAA0930	58.8
PDCD11	86.1
ZCCHC24	34.1
PDCD11	87.1
SCAMP1	41.2
YWHAQ	1501
KIAA0368	32.2
KIAA0368	189.9
GTF3C2	214.3
RBM38	57.1
HMGXB3	25.7
GRPEL1	93.3
SNORA64	4057.2
GRPEL1	122.9
TRIM33	79.7
TRIM33	51.2
CENPB	27.7
SNRNP27	146.8
IP6K1	46.1
SNRNP27	273.4
KIAA0232	134.9
CERS6	127.9
NBEAL2	3.6
GPRC5A	109.9
NEDD4L	69.7
CERS6	136.2
KBTBD2	184.3
NEDD4L	14
LYPLA1	256.8
SECISBP2L	148.1
SECISBP2L	40.1
KAT6B	109.7
KIF1BP	218.6
HNRNPDL	656.2
YTHDC1	340.2
CLUH	95
TFE3	130.6
SPRED2	68.3
SUCLG2	260.5
SPTSSA	248.4
AZIN1	166.7
KAT6B	51.3
CD59	133.4
FN1	817.3
SETD3	198.3
SPRED2	15.6
DNAJC13	186.8
SPAG9	115
NIPBL	135
SPAG9	471.1
AVL9	35.3
MICAL2	202.9
MICAL2	475.5
AVL9	134.9
AVL9	21.2
ACAP2	72.3
ACAP2	26.5
RMND5A	25.9
RMND5A	46.7
SPECC1L	75.8
TPM4	159.5
RMND5A	91.9
NIPBL	95.1
FAM89B	16.1
GPATCH8	136.9
FYN	83.1
GPATCH8	136.2
COL5A1	257
COL5A1	84.5
DNAJC8	26.1
DNAJC8	153.4
KDM4B	28.9
SETD2	82.3
TNS2	54.4
KDM4B	4.5
KDM4B	16.5
MAPK1IP1L	2.9
MARCH6	346.1
MAPK1IP1L	108.2
ADO	147.4
CEBPB	509.5
ADO	128.1
DIP2C	92
DIP2C	13
MAU2	107
PICALM	165.2
TMEM131	187.4
MOAP1	116.8
MXRA7	558.4
GPD1L	102.3
PICALM	47.1
CARM1	27.6
USP33	491.7
DDX3X	140.5
DDX3X	408.8
ARAP1	26.5
ATRN	104.1
PIP5K1C	114.9
UBE2E1	350.1
SMARCA4	38.3
PDE8A	124.4
PDE8A	146.9
SPIDR	36
H2AFX	5.1
H2AFX	62.3
SPG20	104.9
DESI1	37.7
DESI1	42.6
LSM12	108.6
NEK7	1504.1
LCN2	8.5
LSM12	217.1
WEE1	81.5
ZNF24	208.4
MEF2A	351
ATP11B	107.5
RPL17-C18orf32	2895
DOCK9	48.5
CHD1L	194
CDC34	45.3
FLAD1	46.4
PHIP	176.7
AIM1	152.4
ZNHIT3	223.2
ZHX3	5.6
FRYL	135.1
BRD3	124.5
FRYL	130.6
STAT5B	118.2
STAT5B	50.1
CAP2	86.1
HPCAL1	227.3
RPRD2	17.5
CAP2	72.9
PRKAR1B	29.7
SCRIB	92.2
ZNF451	130.2
SPRY1	184.5
PRKAR1B	18.6
SORL1	124.4
DENND5A	236.9
CTSZ	47.8
MIR7112	6.9
KCTD2	46.1
STK38L	45.2
MAP4	249.1
MAP4	54.6
DLAT	108.7
SMCHD1	76
ENDOD1	47.7
CHD8	109.6
STK38L	194
ENDOD1	129.1
TMEM259	41.6
TMEM259	1.7
MGRN1	125.4
SMCHD1	126.2
RPS17	2002.7
SMCHD1	119.1
CAST	52.7
GAPDH	6534
OSBPL8	120.9
AQR	36.4
AQR	144.5
OSBPL8	123.5
CAST	659.5
PTPRC	171.8
PTPRC	175.5
RRAS2	505.3
RRAS2	270.1
ARID4B	299.1
JCHAIN	51.4
MIR4680	158
MIR4680	43.9
DAZAP2	379.4
HMGXB4	87.8
HMGXB4	68
WDFY3	33.1
AUTS2	73.1
UQCRC2	446.7
ZZEF1	55.3
WDFY3	52.8
MRPS31	53.5
MRPS31	68.3
NUDT3	36.5
WDFY3	97.2
AKT3	122
NUDT3	107
AKT3	116.9
PTPN11	334.3
DTX4	261
RCOR1	124.4
BTN3A2	74.8
ARID5B	111.3
CHD9	112.4
CHD9	250.9
ZNF609	14.4
ZNF609	8.1
NEMP1	40.1
ZNF609	15
NEMP1	126.1
TMEM41B	272.8
TMEM41B	152.1
CHN1	9.2
STX10	71.5
HNRNPC	465
EXOSC7	76.3
PKN2	167.7
PKN2	123.6
EXOC3	4.2
STX7	151.9
STX7	84.8
UFL1	87
UFL1	64.1
TNPO1	180.4
QKI	156.4
WWP1	57.1
WWP1	139.4
TUBA1B	2332.2
HACD2	133.8
HIVEP2	25.6
HIVEP2	60.5
MAPK1IP1L	857.6
MAPK1IP1L	111.5
BRE	22.2
RFTN1	291
RRAS	74.7
DHX29	80.2
DHX29	80.4
EHBP1	34.1
RHOBTB1	6.5
SNX4	245
EHBP1	68.8
TPM2	2.4
ZCCHC14	50.1
TSFM	106.7
IL1RN	78.2
LHFPL2	128.3
IL1RN	10.2
JADE2	176.2
LOC101060363	4841.2
PVR	18.4
FKBP15	173.4
TUBB4A	53.5
TIPARP	117
SMURF1	60.7
SPARC	393.3
SMURF1	5.1
CAMK2G	51.3
ELN	11.4
LOC100509457	168.2
ATM	200.3
METAP1	217.6
DHX30	144
CEP68	89.9
NF1P9	89.5
CEP68	70.1
NF1P9	60.1
TBL2	64
PPP1R14B	46.6
EPB41L3	79.9
LMF2	17.8
SLC25A44	34.8
ZNF3	43.4
TBL2	214.9
PPM1H	58.6
LIMS4	246.9
PIK3CB	104.3
KDM3A	162.2
DDHD2	151.5
NUP188	54.5
LRBA	109.6
MDN1	56.3
PCCB	114.2
CRY2	20.9
RNF4	192.8
FAM134C	186.4
SEPT10	410.1
SCAMP5	87.1
MIR6080	24.5
TLN2	48.2
BICD2	34.5
TLN2	20.2
ZCCHC11	149.6
PNPLA2	29.6
LOC102724229	47.1
RASA4B	12.7
MSL1	224.9
NUP160	87.2
CAMSAP1	63.4
CAMSAP1	59.4
CAMSAP1	81.6
MFAP4	43
LARP4	196.8
MICAL3	7.6
EIF3K	332
PLEKHM1	76.6
PAPOLA	553.2
PHLPP1	67.1
PAPOLA	102.3
SREK1	325.8
JMJD6	34.9
JMJD6	141.4
RND3	509
TUG1	269.2
PHF2	83
DLG3	41.9
DLG3	13.9
DLG3	88.8
SYNM	90.6
ANKRD46	64.5
MEG3	43.8
RUBCN	85.5
SNORD68	4799.2
RUBCN	91.9
C16orf45	4.6
GM2A	146.4
ARHGAP19	6.9
NME4	89.2
PIK3R4	79.1
MAOA	58.2
RNF115	71.4
RCHY1	27.6
BBS4	227.5
BBS4	84
CEP170P1	119.9
ANKS1A	39.8
MKL1	43.1
RCHY1	235.2
PPP1R16B	6.5
UBE2N	132.7
CLASP1	62.7
PCGF3	82.2
MON2	255.9
MON2	6.5
UBR2	72.7
CAMK2G	135.4
ZEB1	44.5
TCF7L2	12.6
UBR2	152.6
TCF7L2	504.3
TCF7L2	52.8
CAMSAP2	100.9
ZEB1	170.2
CAMSAP2	475.9
ISG20L2	10.7
MTG1	47.8
OLFM4	11.4
TLE3	34.9
TLE3	47
FAM171A1	77.2
ABCA2	47.6
TOMM20	215.1
ZBTB18	127.7
OBSL1	36
OBSL1	36.2
SOS1	77.4
PACS2	32.9
KIAA1109	117.8
SOS1	88.3
RBBP6	125.3
POLR2J	236.8
RBBP6	128.7
CIC	93.5
LARP7	233.5
CLEC16A	37.4
YLPM1	216.5
FTL	3306.9
NCAPD3	85.2
RPL13AP5	4918.6
C1orf216	70.5
DPY19L1	143.5
DAAM2	53.6
KIAA1033	175
KIAA1033	350
TBC1D2B	229.4
SORT1	4.6
ANKMY2	377.9
STX6	135.2
STX6	31.3
MIR1178	128.1
GAPVD1	146.2
NAB2	48
GAPVD1	124.3
PRUNE2	54.3
PRUNE2	18
SORT1	40.5
NFATC2IP	74.9
NFATC2IP	120
SLC1A4	38
SLC1A4	71.1
SERINC5	61.2
JAM3	70.9
AHCYL2	52.3
ASCC3	174.1
CBS	34.2
DNAJB5	55.8
ASB1	59.6
ASB1	10.5
DMXL2	173.3
PLEKHG3	6.2
HEG1	291.7
PLEKHG3	67.8
FUBP3	52.5
PAXIP1	100.8
SLC25A6	456.6
IGHM	102.4
SYNJ2	46.6
PIP4K2A	155.6
MEGF9	140.7
MEGF9	25.2
CKAP5	141.7
SLC25A46	164.3
DDX52	49.7
FAM175B	54.2
POLD3	218.1
FAM175B	96.5
DNMBP	97.9
TROVE2	32.4
UBXN7	59.5
PPFIBP2	25.8
RGPD6	207.1
NCAM1	56.4
RRP1B	18.1
SAMD4A	76.2
RRP1B	129.2
FUBP1	78.4
C9orf3	227.4
AXIN1	48.9
LRP4	28.9
DCUN1D4	105.7
TROVE2	194.3
DCUN1D4	162.8
NBPF1	718.3
DCUN1D4	131.8
GRAMD4	119.1
SUB1	1274.5
PAQR4	31.5
MT1E	2357
ZDHHC18	69.5
MFSD5	69.1
CDS2	134
CTBP1	410.5
CDS2	57.6
COL14A1	81.2
R3HCC1	52.5
NCOA2	318.9
MAPKAPK5-AS1	69.4
LOC101928826	12564.1
SOS2	162.2
MAPKAPK5	69.4
MED20	80.1
ARHGAP45	12
212874_at	2.7
C2CD2	82
B4GALT4	154.3
KLC1	38.8
KLC1	89.5
PIAS4	2.3
WDR7	111.4
PIAS4	34.7
KLHL18	99.5
212883_at	2.1
APOE	256.1
MPHOSPH10	115.1
CCDC69	9.2
SEC23A	266.6
DICER1	143.8
GADD45GIP1	10.2
SLC38A10	134.5
GADD45GIP1	37.2
ZNF282	4
ZZZ3	271.9
SUPV3L1	147.4
ABR	158.9
SKIV2L2	188.7
CDK19	54.5
TTI1	49.3
CDK19	55.5
SEC24A	109.1
CSTF2T	9.2
SEC24A	54
LRRC47	235.4
CSTF2T	132.2
GRAMD1B	60.9
SLC30A1	191.2
DNAJC16	167.9
LYPD1	5.2
THAP11	55.2
DNAJC16	69.3
RPS6KA2	35.5
MSH5-SAPCD1	87.1
CBX7	13
PDZRN3	8.6
PHF8	35.9
RECQL	203.1
RECQL	201.7
DCP2	198.7
REST	47.8
SMYD2	29.4
SMYD2	282.7
PXDC1	59.1
LSM4	6.8
MISP	170.4
SMC5	68.6
SMC5	39.4
TSPYL4	165.3
LOC101930591	132.2
ATP2B1	162.2
TCF20	126.9
RAB3GAP1	3.3
SNORD68	2476.7
UBXN2B	80.4
MCF2L	5.8
FAM172A	58.5
COL6A1	7.7
COL6A1	42.8
COL6A1	7.8
COL6A1	47.5
CEMIP	20.9
C2CD5	207.4
SLC5A3	174
MGA	5.2
VWA8	78.9
SLC9A8	28.3
CAMTA2	85.9
NCAPH	8.7
ADGRF5	58.2
ADGRF5	6.7
212952_at	373.1
CALR	494.7
DYRK4	15.9
POLR2I	121.7
TBC1D9	899.4
LINC01278	14.2
PAM	119.2
GNPTAB	192.2
TBC1D9	120.7
CXorf40B	156.1
SYDE1	7.2
TM2D1	97.5
HIC2	5.2
HIC2	5.5
HIC2	13.3
NAP1L1	624.6
RFNG	75.5
EML3	50.3
APBB2	280.1
CARS	493.7
APBB2	104.8
RPIA	62.8
DENND3	41.7
DENND3	21.4
LRRC8B	13.8
ACKR3	45.2
LRRC8B	38
LOC100294033	100.3
AHSA2	50
LOC100294033	86.4
ZDHHC17	187
HRAS	55.4
ATF2	143.1
APBB2	341.7
TLK2	155.7
FBXO9	266.4
ACTG1	5254.9
SGMS1	177.6
SYNJ1	54.1
FBXO9	59.6
AHNAK2	131
NACC2	124.6
THOC2	157.3
MZT2A	230.2
URB1	47.3
TLK2	152.4
LOC101060835	59
LOC101060835	55.3
MORC3	39.4
ANGPTL2	164.5
MARCKS	80.5
SPIDR	48
ANGPTL2	39.1
KANK1	394.4
CEBPD	53.4
FANCI	82.3
FANCI	28.3
TRIM37	401
PRKCDBP	139.1
TPI1	420.3
NEDD4	98.4
LOC644172	6.6
MAPK8IP1	8.6
BBX	58.6
BBX	102.3
ABHD3	59.6
GATAD1	137.7
RANBP6	204.8
GOSR1	37.9
GOSR1	108.8
UTRN	55.6
UTRN	45
TMF1	113.6
THUMPD1	139.5
ATG12	76.5
TROVE2	146.2
NFRKB	56.7
NFIB	153.9
PLXNA2	77.5
WDR73	151.5
NFIB	74
NFIB	6.7
SIK3	143.3
ANKRD28	98
ATP2A3	5.1
STAU1	569.6
RNF19B	9.8
ARHGEF18	112.7
NPTXR	13
ATP5D	103.9
ATP2A3	11.9
MIR6884	80.9
ROCK1	287.6
MAST3	41.2
PABPN1	107.3
SETSIP	777.7
SET	1065.7
RALGAPA1	173
COBL	210.3
ZC3HAV1	156.7
PRKAR2A	160.1
HAUS5	9.8
HAUS5	3
CD47	194.7
FRMD4B	358.2
ATPAF2	18.3
TTC28	121.9
CREB3L1	22.5
CHI3L2	51.2
NTAN1	36.8
NTAN1	34.5
ZC3H14	118.2
ZC3H14	166.2
ZFC3H1	388.5
RUSC2	4.6
MYH10	25
DPT	2.9
HEG1	642.6
PIK3C2A	113.6
DPT	16.1
CYHR1	41
ZFYVE26	128.9
PHIP	418.4
OLFML2A	22.9
ITPKC	74
YTHDC2	86
LPCAT4	85.9
TSR2	102.3
RPL5	2879
ZBTB22	45.8
SLC35D2	12.1
SLC35D2	65.4
SNORD42A	9733
WWC1	183.4
CSNK1A1	595
EEF1D	64.6
DNAJC9	212.9
LOC100272216	55.3
TAF4	129.7
CRTC1	12.9
DNAJC9	100.4
PRKCA	80
ADGRG6	649.1
AIF1	68.4
TMCC2	8.1
DNAJC2	149.5
CNOT9	41.2
ANGEL1	113
UNC5B	13.2
ACTR3	2149.9
ACTR3	422.4
STARD13	64.4
TSR3	51.6
TSR3	78.4
ATP8A1	78.5
TNIK	71.4
CAMK2A	12.2
TNIK	33.5
COL4A5	418.4
PIKFYVE	63.3
SQSTM1	9.2
SLC43A3	175.1
213114_at	70.4
ATG4A	95.2
NEK3	29.3
KLHL9	77.2
UHRF1BP1L	43.2
SLC36A1	71.3
UHRF1BP1L	28.9
SNRNP70	3.1
TSPYL5	140.2
MFAP3	131.7
ZNF473	55.5
OLFML2B	52.7
MED8	3.2
MED8	72.2
UBE3A	130.7
LOC101060817	358.3
ZNF473	52.9
OLFM1	38.2
MCAT	54.5
LOC101060817	201.4
BTG3	353.4
TIAM1	62
PTPN2	253.5
PTPN2	277.8
ARID5A	11.2
SNAI2	48.9
SS18L1	123.6
PSKH1	64.3
GSAP	173.6
C2orf72	7.6
GOSR2	16.9
FBXL14	64.8
KDM6B	24.7
HOXA10	13.9
C2orf72	26.8
DLAT	82.3
HOXA10	45
SEPT7	1245.6
SRSF8	150
SETD1B	110.1
BICD2	116.1
LOC339166	5.6
ZBTB20	91.8
LOC339166	11.7
ZBTB20	102.1
PCNX1	15.2
DOCK2	44.9
TSTD2	87.9
DYNC1LI2	42.2
SLC5A3	110.4
CEP350	116.7
MIR4784	175.8
SLC5A3	63.6
SP3	341.2
SEMA5A	642.6
GPX7	75.8
MMP24	32.2
TTC9	9
PCNX1	27
TTC9	7.7
SNRPB	290
LTBP4	9.9
MAPK8IP3	8.8
MAPK8IP3	87
CNOT9	114.5
GOSR2	80.1
MOCS1	11.2
CDKN1C	44.3
213183_s_at	76.4
SENP5	77.5
KIAA0556	143.1
DZIP3	102.9
FTL	1032.3
MINA	194.4
MINA	85.4
COG7	21.1
TICAM1	18.1
THAP3	3.5
TRBC1	99.1
ROBO1	46.4
LYRM9	90.8
ZNF629	109.7
ASTN1	20.9
ACVR1B	148.9
C2CD3	60.3
SYP	54.7
TNNT1	38.4
SETD1A	2.7
SNAPC5	144.3
CUL9	4.3
RAD54L2	5.8
GOSR2	38.5
GOSR2	42.8
GLTSCR1L	99.2
TAF6L	80
TAF6L	1.9
TAF6L	22.3
LOC102724093	55.3
DIDO1	77.6
ACTG1	4756.2
C15orf38-AP3S2	82.4
OTUD3	9.7
ADCY2	9.7
ZSCAN26	62.3
ADCY2	19.3
BBIP1	62.8
SIK2	47.2
PLCB1	348.2
MIR6805	70.3
BBIP1	67.9
PPM1B	162.6
CCNA2	102.5
PGRMC2	79.8
PDE8B	74.1
DICER1	35.5
CDR2L	6.2
DMWD	57.1
FAM234B	9.7
KLHL9	281.1
FAM234B	57.7
KNOP1	43.3
SASH1	32
KNOP1	33.7
ATP10D	204.3
PIBF1	43
KRT4	6.2
PLXNC1	79.3
CEP170B	116.4
VPS13B	117.4
SCAMP4	60
ADCY1	29.1
TMEM251	55.8
SVEP1	116.3
LOC730101	37
FBXL7	157.8
CCDC85B	16.3
SMARCA5	133.7
SH3PXD2A	55
SMC2	69.6
TNRC6B	41.4
MARCH3	24.7
SARM1	46.9
TFPI	25.9
SARM1	93.9
FOXC1	87.1
TRANK1	128
SACS	17.2
PCBP2	66.6
PCBP2	26
PGA4	45.9
TP53BP1	104.5
DOPEY1	12.7
CAMTA1	3.1
ZNF248	59.9
MPP2	35.2
DOPEY1	70.8
TMEM159	90.4
TENM4	19
CTSB	208.8
CTSB	376.3
CAMK2B	3.6
ZFP36L1	2.3
MTMR9	39.9
DHRS1	89.3
RAP1GAP2	9.2
JUN	57.9
APOOL	160.1
SALL2	66.7
ZFP36L1	4.5
TMEM30B	28.2
ZFR	32.9
KRT10	259.5
MBOAT2	124.4
APOOL	144
COL6A2	46
UBE3A	374.5
SNX13	140.1
TRIM22	744.5
EIF2AK2	418
CYLD	113.7
RER1	79.1
RMND5B	79.4
NFIC	41.5
ZBTB7A	2.7
ATG2A	139.6
TRIM24	112.2
PFAS	75.1
ZBTB7A	71.1
FAM179B	217.3
PPP2R5C	79.9
MPDZ	45.8
SHANK2	56.6
SHANK2	4.2
PLCL2	59.2
CASC7	47.6
TCF25	92.6
SMIM8	32.6
RABGAP1	213.6
SMIM8	53.7
CXorf40A	160.2
KIAA1462	12.1
CLIC5	881.3
BAG6	105.2
YBX3	28.9
PRMT3	56.4
BCKDHB	9.7
OARD1	62.8
ZC3H7B	11.3
SRC	12
NECTIN3	285.3
VAMP1	80.7
USP12	103.6
NEK1	36
SRGAP2C	120.4
STIP1	49.3
NEK1	199.1
PAPPA2	80.3
MDH2	109.4
HAUS7	45.2
ST3GAL6	2.7
BAZ1B	4.3
SOCS1	35.9
TMEM158	71.4
TP73-AS1	6
TP73-AS1	252.9
FEM1C	15.2
YAP1	87.2
GDPD5	9.3
H2AFX	75.8
NFATC4	4.5
TEX30	59.9
RPS4X	1961.6
CDKN1C	97.9
TMCC1	72.5
RPS11	161.8
TMCC1	10.9
TMCC1	58.5
ABCA5	69.9
NR2F6	1.7
ST3GAL6	63.7
HNRNPA1P33	3887.8
GTF2H5	142.1
MTCL1	54.2
HNRNPD	150.9
POM121C	362.2
TDRD7	176.5
PTPRD	26.6
CA5BP1	24.4
SNX1	41.2
ERI2	111.1
ATP5C1	932.6
LOC155060	97
PPFIA3	6.1
CDHR1	11
SFMBT1	63.3
LDB3	27.7
PAQR3	33.4
CASP8	176.5
HIBCH	164
N4BP2L1	111.5
ZBTB1	272.2
RPS12	1954.3
LOC642846	99.3
COQ2	76.1
LOC102724562	155
VSTM4	2.5
MST1L	24.9
SBF1	18
PLCB3	79.9
CHN2	80.4
TMEM246	42
ATAD2B	54.3
LOC101930416	60.8
ZNF592	32.2
ZC3H4	133.8
DPY19L4	127.5
IQCK	130.5
MFSD9	16.8
MAPKBP1	6.9
MLC1	3.8
AKAP10	168.1
RNASE4	60.3
SDR39U1	148.1
RPN2	1040.5
TBL1X	5.4
TBL1X	28.7
ZNF787	19.9
MFSD9	3.3
RHEB	666.5
RAB22A	120.2
WSB1	104.2
PHLPP2	190.4
PI4KAP1	94.8
RHEB	203.7
EDRF1	104.7
ADAM22	36.3
TJP3	3.3
STON1	41.5
RPS19	4803.1
CLIC2	11
ITGA4	75.7
TBX2	17.6
HSPA6	42.2
APBB2	150
DHX57	14.8
PRSS3	11
MXRA8	84.4
TUSC3	35.5
KIAA0895	6.4
WNT5A	80.4
CAV2	53.4
RPP40	125
COL6A1	618.1
BICC1	539.2
RUFY3	3
SFI1	53.8
MUC5B	4.3
ARL3	26.4
STX2	143.6
SATB2	18.8
CNR1	24.9
RUFY3	4.4
NFASC	27
RUNDC3A	10.9
RAB1A	161.5
SPDEF	78.9
SPDEF	45.2
TRADD	9.7
ZNF862	9.7
ZC3H3	54.5
IQGAP1	246.6
LOC101930404	116.7
AI693193	74.2
POP1	26.9
ICOSLG	135.8
TNXB	91.4
ZNF184	23
GAPDH	4289.2
APITD1-CORT	113.8
FAM114A1	537
SOSTDC1	5.1
MFHAS1	9.4
FAM149B1	6.1
RPL37A	49.3
NSUN5P2	105.1
NUDT21	52.4
NPAS2	25.3
FAM149B1	61
SHC2	28
PPP1R7	154.5
RAB40C	4.7
RND2	2.8
ERCC2	17.4
PGAP1	15.8
HNRNPH1	180.6
NPHP4	32.8
HNRNPH1	89.8
BRAP	67.8
KCTD7	8.1
ITGAL	51
TUBB3	524.8
EEF1A1	9735.9
KAZN	58.5
NPTX2	15.6
VAMP4	72.6
S100A13	43
DOCK3	3.4
PPWD1	96.3
ADD2	24
ABCC10	111.6
COPG2IT1	75
MAP2K2	6.9
SNED1	37.8
MAPRE2	16.8
MAP2K2	16.3
RPN2	1007.9
COL2A1	8.4
SNED1	2.9
YY1	90.8
RRBP1	28.2
PLPPR4	33.8
ABTB2	19.3
CREB3L1	35.7
CLCN2	49.2
AI307760	8.3
ACOX1	57.4
GUSBP11	77.7
ANXA2	4671
COPS6	159.2
SUGP2	84.7
F2RL1	30.7
KPNB1	435.1
SPTSSA	151.2
CES2	207.7
USP32P2	362.9
MTMR1	162.5
C14orf79	18.7
ARPC2	323
DIAPH1	18.1
HBG2	52.1
AKAP13	11.6
PCBP2	111.3
PRKCI	246.9
LAMA2	20.1
RECQL4	12
PTPN18	74.8
CSNK1D	32
CCNE1	27.1
G0S2	79.6
213525_at	30.8
LIN37	18.7
ZNF688	48.8
METTL18	63.2
ZNF688	4.3
RAB3GAP1	51.9
RAB3GAP1	313.5
ADAM17	137.7
NSG1	158.1
PASK	51.3
UBE2I	358.9
213536_s_at	14.6
HLA-DPA1	80.1
SON	114.3
CD3D	78.2
HSD17B8	156.1
ERG	27.1
ZNF710	16.5
SGCD	1.8
ING2	58.1
SNX3	439.2
DKFZP586I1420	161.5
CAND2	62.6
CDV3	91.6
PDZD8	23.5
TMCO6	67.1
PCGF2	131.1
GLCE	11.8
APOC1	285.3
CDV3	137.1
RWDD2A	64.4
PINLYP	99.8
CDK12	73.4
PCLO	68.7
ZNF467	3.8
GADD45B	52
MCM9	103
SQLE	8
TUBGCP2	18.1
LDHB	871.9
SMAD6	12.2
RNASE6	172.2
KPNA4	55.4
OSR2	3.4
LOC100506603	6
EIF4E2	40.3
EIF4E2	125.5
SERPINB1	315.6
KPNB1	120.7
KPNB1	262.1
TRA2A	7
SQLE	58
BMPR1A	124.9
EP300	44
CREBZF	24.7
PDCD2	67.7
ATP11A	28
EEF1A1	7500.2
CREBZF	49.7
PDCD2	50
CDKN2D	5.4
ATP6V0E2	122.1
RPL14	1631.6
B3GNTL1	5.4
SLC16A5	50.6
ALDH7A1	2.3
APLNR	8.8
TRA2A	28.4
SRSF10	242.2
CDC42BPA	7.6
CASP4	110.7
CTDSPL	37.1
W87688	40.1
OIP5	78.8
SIPA1L3	5.4
SLIT1	63.6
213602_s_at	4
RAC2	124.1
TCEB3	136.5
LOC728093	181.4
ARHGDIA	3.8
NADK	60.7
SRRD	89
SEZ6L	23.5
