X	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5	VPA_EC10_24h_run1	VPA_EC10_24h_run2	VPA_EC10_24h_run3	VPA_EC10_24h_run4	VPA_EC10_24h_run5
rai14_85982	209	127	155	137	0	185	173	135	147	164	73	138	154	129	156
angpt1_85983	49	19	66	32	0	33	37	48	31	48	17	34	39	60	37
slc25a6_85984	2	4	3	1	0	3	3	2	3	3	0	2	1	0	3
usp6nl_85985	68	128	143	89	0	63	122	125	100	122	143	74	91	135	105
pnkp_85986	161	252	189	285	0	228	292	258	229	252	199	258	184	273	229
slc7a1_85987	0	2	0	5	0	2	4	4	2	2	1	0	1	0	4
bzw1a_85988	139	183	206	154	0	188	192	249	143	143	153	122	116	182	96
pcdh2ab5_85989	9	2	8	3	0	4	3	3	8	4	1	4	4	3	3
mrpl13_85990	219	199	211	205	1	217	227	274	209	157	205	194	150	194	145
smo_85991	388	324	381	286	0	394	338	425	251	190	418	244	241	287	260
lsr_85992	3	7	3	1	0	0	1	2	4	1	2	2	1	4	2
arf4a_85993	5	2	1	4	0	2	1	3	4	2	6	2	0	3	3
tm2d2_85994	177	94	116	87	0	182	75	104	88	60	82	100	91	100	31
dera_85995	99	77	115	115	0	80	100	76	83	63	93	63	86	109	86
LEPROTL1_85996	260	130	140	188	0	184	170	197	195	138	183	136	176	176	154
mrpl36_85997	17	30	14	102	0	26	51	28	93	63	25	43	30	107	33
akip1_85998	0	2	0	1	0	0	2	0	1	0	0	1	3	1	3
racgap1_85999	54	53	40	26	0	35	41	70	33	22	53	24	41	36	20
b4galt5_86000	3	8	2	7	0	6	3	3	1	2	0	5	7	7	1
adarb1a_86001	13	15	14	15	0	10	12	15	8	5	8	8	11	13	7
cmss1_86002	6	8	4	5	0	0	8	6	6	6	10	8	6	4	4
hist1h2a4_86003	593	21	133	93	0	35	70	284	88	46	150	108	124	111	41
cyp11a1_86004	11	3	2	5	0	0	0	0	8	7	3	2	6	9	2
hmox2b_86005	120	69	106	69	0	98	71	115	35	74	49	81	107	105	109
cyp1b1_86006	3	3	1	4	0	4	3	6	7	5	8	3	4	0	3
pdlim4_86007	3	4	7	6	0	2	12	3	10	7	4	4	4	8	4
ahrrb_86008	2	4	0	0	0	1	7	3	2	2	0	1	3	2	0
tfap2c_86009	161	141	126	90	0	108	112	173	113	111	138	146	153	155	69
zic2a_86010	176	189	213	168	0	234	197	209	171	172	198	160	182	267	183
mbtps1_86011	64	39	55	29	0	62	51	77	45	21	57	32	36	48	18
fpgt_86012	0	5	2	1	0	2	4	3	2	2	0	2	2	4	4
snap25a_86013	25	5	0	1	0	15	9	3	0	3	5	10	5	5	3
cecr2_86014	414	335	375	352	0	350	284	502	218	212	204	376	338	428	295
mindy1_86015	134	88	126	56	0	109	74	99	59	51	33	84	97	63	33
gpc1a_86016	30	20	11	27	0	20	22	24	36	26	4	18	9	22	29
ebna1bp2_86017	385	502	561	551	0	399	619	620	689	476	398	427	473	610	399
txndc9_86018	389	347	304	423	0	305	654	468	516	554	623	386	359	370	477
wnt2_86019	1	2	1	3	0	1	4	0	2	0	0	0	6	2	3
nck2b_86020	151	227	176	235	0	172	194	185	153	228	152	184	162	241	232
e2f8_86021	219	210	208	135	0	241	199	232	130	108	151	129	165	193	115
mmadhc_86022	172	160	169	281	0	165	201	185	298	253	191	215	204	289	320
chrd_86023	38	36	36	22	0	57	24	23	17	45	29	22	23	32	26
tent5c_86024	123	130	90	135	0	106	160	97	116	174	122	136	73	150	165
ace_86025	4	5	5	5	0	3	5	5	1	4	2	4	5	8	1
rpn1_86026	179	114	103	124	0	154	166	148	127	120	111	91	97	178	80
duox2_86027	33	16	9	37	0	42	28	28	18	39	59	17	10	45	13
pdgfbb_86028	4	1	2	0	0	7	5	3	6	1	2	1	1	0	2
scn1ba_86029	4	3	4	6	0	1	2	4	2	4	1	0	3	2	2
vsx1_86030	12	18	13	6	0	8	12	17	5	3	6	9	10	12	9
fabp1a_86031	0	3	0	3	0	3	1	5	1	3	0	5	5	1	1
ptprc_86032	7	15	7	12	0	7	4	3	13	30	4	7	5	7	13
mtmr2_86033	12	4	10	1	0	5	1	10	1	3	2	1	6	3	1
ugt1a2_86034	41	5	5	2	1	25	14	16	8	7	9	6	7	22	10
smpdl3a_86035	14	6	9	10	0	8	8	4	7	8	5	5	5	6	3
mrpl40_86036	5	5	5	1	0	4	5	4	4	0	1	4	3	9	3
nsmfa_86037	95	67	63	79	0	106	99	46	63	140	48	52	57	144	234
bmp4_86038	41	35	39	13	0	40	43	34	21	36	43	21	31	28	20
hmgcra_86039	3	5	3	3	0	1	1	3	3	1	0	3	2	2	0
syne2b_86040	125	98	91	77	0	99	81	121	63	42	65	80	66	78	84
il1b_86041	3	3	3	1	0	0	0	1	0	6	2	4	2	0	2
klf9_86042	11	6	19	20	0	11	8	11	13	11	7	22	7	14	7
lcp1_86043	18	9	4	7	0	5	17	13	9	7	10	4	8	4	6
map2_86044	16	14	9	14	0	12	8	15	9	2	9	20	12	11	13
rpp40_86045	9	3	11	6	0	6	10	12	9	6	7	5	12	8	1
npas4a_86046	0	4	0	1	0	0	5	3	4	1	4	1	2	1	1
slc5a6a_86047	16	3	11	8	0	16	3	9	3	6	3	4	4	6	8
slc37a4b_86048	15	12	23	21	0	31	19	15	8	7	15	12	27	28	8
lhcgr_86049	0	4	2	1	0	2	8	5	1	0	1	2	1	3	1
igfbp7_86050	2	9	2	2	0	0	3	0	4	2	7	2	2	0	1
pdcd6ip_86051	21	5	8	7	0	24	7	25	7	9	25	6	12	20	5
cltb_86052	8	15	49	21	0	25	31	28	38	11	25	11	27	28	14
cdx1b_86053	0	2	1	3	0	2	2	2	6	5	0	4	1	6	1
mbnl2_86054	125	65	103	44	0	154	59	107	36	41	85	41	59	50	39
gpia_86055	8	7	11	5	0	8	5	14	10	4	8	2	12	7	8
nme4_86056	1	2	3	3	0	3	1	2	0	8	0	0	1	1	3
htatsf1_86057	314	162	209	167	0	253	214	267	203	152	198	161	158	195	108
si:ch73-248e21.1_86058	42	37	76	44	0	54	33	42	38	33	44	36	33	53	40
dync1h1_86059	1731	967	1096	862	0	1507	1087	1270	792	664	893	702	960	1032	770
pak6a_86060	1	0	3	6	0	1	8	2	2	5	3	3	4	8	4
ap2m1b_86061	6	0	3	0	0	2	2	2	0	0	4	3	3	4	0
ciao2b_86062	131	160	136	174	0	128	171	218	183	153	133	138	127	175	103
sdhb_86063	74	43	53	27	0	78	45	66	42	31	43	24	36	37	33
atp5s_86064	33	15	18	17	0	20	13	15	16	20	10	25	8	21	30
depdc1a_86065	12	3	12	6	0	15	12	10	4	8	10	8	10	10	2
g0s2_86066	5	2	2	8	0	2	0	5	0	7	1	3	4	0	4
gpx4b_86067	20	16	18	9	0	23	25	17	15	5	16	3	10	8	13
ptger4a_86068	4	0	1	1	0	1	1	8	0	2	0	0	2	2	1
hcst_86069	5	5	7	4	0	2	13	6	4	2	3	4	2	5	4
tph1b_86070	13	2	3	14	0	0	7	9	10	5	1	1	4	10	4
cdt1_86071	4	4	2	5	0	3	0	0	1	2	2	1	2	3	6
pou3f1_86072	660	664	806	575	1	698	775	690	658	527	613	373	598	886	453
glrx_86073	55	49	51	60	0	57	64	44	59	43	35	59	26	47	29
jak2b_86074	4	14	12	5	0	10	11	6	7	1	11	4	8	4	4
rps6ka1_86075	34	24	29	29	0	30	27	22	29	27	28	30	33	20	24
mycbp_86076	159	159	143	173	0	152	204	224	195	121	141	152	180	212	134
plod1a_86077	121	118	107	112	0	145	104	113	83	98	112	87	90	119	96
dusp1_86078	371	257	397	244	0	341	274	364	317	246	241	243	280	260	170
pparab_86079	4	1	1	2	0	4	0	6	6	1	2	1	1	7	1
ctcf_86080	456	276	248	259	0	104	280	363	31	171	421	151	309	235	206
nt5dc2_86081	68	149	148	243	0	106	177	155	256	168	68	173	116	170	187
jade2_86082	7	2	10	2	0	2	4	6	3	7	1	3	8	2	7
pdgfrb_86083	6	10	12	10	0	13	12	19	9	7	7	4	5	9	7
lamc2_86084	2	0	6	0	0	3	3	2	2	7	0	2	1	1	0
mylka_86085	7	6	4	8	0	4	7	8	4	5	0	2	3	5	3
dck_86086	34	13	26	11	0	29	22	29	10	12	17	11	15	10	8
ppargc1a_86087	82	65	79	47	0	91	87	89	55	64	80	64	66	68	69
dla_86088	143	171	92	168	0	158	146	151	160	178	104	104	94	195	159
scn12aa_86089	0	3	5	1	0	1	1	3	4	5	2	1	2	1	0
nr2f6a_86090	106	65	96	33	0	112	64	64	39	34	82	52	49	49	32
cemip2_86091	633	784	732	854	0	687	789	792	698	750	544	641	647	871	781
tnni1b_86092	0	2	0	5	0	3	0	11	0	0	0	1	0	0	2
ccdc80l1_86093	29	21	50	13	0	36	18	32	23	11	13	30	13	21	19
aurkb_86094	124	100	122	62	1	158	77	129	54	44	125	45	68	71	47
clk2a_86095	110	51	72	38	0	80	51	63	43	34	75	29	38	57	42
txnl4b_86096	2	2	8	10	0	6	4	13	2	10	2	0	0	4	5
ighv13-2_86097	7	3	2	5	0	4	53	2	4	4	0	7	2	3	1
plekha7b_86098	33	16	48	15	0	46	26	51	12	16	25	29	15	15	13
dio2_86099	4	4	4	4	0	1	1	0	3	4	0	1	3	6	3
samd11_86100	49	7	10	5	0	44	9	15	9	6	27	17	10	18	5
psma1_86101	201	75	134	164	0	162	140	214	192	100	105	68	90	172	62
tmppe_86102	6	6	8	5	0	6	8	13	8	5	3	11	9	9	4
papss1_86103	50	5	26	5	0	26	9	12	14	3	13	15	7	5	10
eif3ea_86104	0	1	1	1	0	3	1	4	3	0	0	1	0	2	0
pgr_86105	0	4	0	0	0	1	1	1	5	5	0	0	4	3	3
rab25b_86106	6	0	0	3	0	4	1	3	1	4	0	0	7	2	0
ttk_86107	0	6	1	3	0	1	2	3	4	9	4	1	4	2	1
pdgfc_86108	0	0	0	0	0	0	2	2	1	2	1	4	1	3	1
m17_86109	1	0	0	0	0	0	0	0	2	4	1	0	1	1	3
usp22_86110	15	9	25	9	0	34	13	26	12	11	22	14	18	18	5
ugdh_86111	565	828	785	826	1	598	745	707	712	861	543	555	698	800	917
hspa5_86112	1165	1991	1677	1598	1	1332	1938	1633	1521	1965	1254	1343	1574	1856	2041
eps8l3b_86113	0	1	1	0	0	0	0	0	1	4	0	1	0	0	5
slc26a2_86114	33	27	37	20	0	22	27	41	29	36	18	20	26	31	23
psmd3_86115	4	13	3	16	0	7	3	10	13	10	11	10	9	8	6
rac1a_86116	127	160	174	140	0	171	218	206	214	107	117	125	149	163	71
kif15_86117	9	12	20	11	0	16	19	14	8	7	19	7	15	8	12
btr21_86118	3	3	0	0	0	0	0	2	1	1	0	0	0	0	3
cygb1_86119	39	16	40	19	0	29	28	47	26	17	39	19	28	27	20
arl6ip1_86120	686	663	842	767	0	663	766	743	887	631	541	750	570	896	573
vegfd_86121	17	30	19	9	0	16	40	41	11	16	24	18	23	19	27
ppic_86122	1	0	2	2	0	0	0	0	3	1	0	1	3	3	2
sec11a_86123	8	13	6	7	0	6	9	8	0	14	10	1	6	1	2
gtf2h2_86124	43	24	45	18	0	20	24	26	19	17	23	28	28	22	13
tbc1d9_86125	0	2	0	1	0	2	8	5	2	1	0	4	2	4	3
phc1_86126	152	170	186	213	0	111	199	238	184	135	158	161	168	232	161
hoxa5a_86127	54	41	36	12	0	53	36	56	20	23	53	24	26	21	24
mmp19_86128	3	5	8	5	0	1	5	4	3	3	4	5	1	1	1
heatr1_86129	494	787	604	839	0	499	652	600	645	759	463	625	428	675	811
srsf1b_86130	1012	914	728	1012	2	783	953	772	919	1111	654	602	728	1090	1060
zeb2b_86131	72	179	147	148	1	78	168	132	126	198	111	111	133	176	222
si:ch73-211l2.3_86132	6	1	0	2	0	1	2	2	6	2	2	4	1	5	2
pdhb_86133	748	1020	1376	1528	1	745	1011	709	1850	1927	770	1391	1682	1399	1347
lss_86134	5	9	6	6	0	4	4	1	3	0	3	9	0	6	4
sfxn5a_86135	1	6	0	1	0	0	2	3	2	1	1	0	2	0	2
ror2_86136	45	42	42	35	0	54	47	59	34	23	37	50	49	40	42
ctnnb1_86137	2876	5801	5406	5535	1	3630	5923	6183	5596	5059	3452	4084	5265	6070	4035
btr32_86138	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
polr1b_86139	31	92	97	111	0	78	29	112	147	61	30	169	141	116	94
cxcl12a_86140	308	384	470	459	0	346	371	395	369	296	275	344	343	365	342
glud1a_86141	47	23	34	18	0	25	20	16	14	13	23	11	21	11	22
drd6b_86142	3	1	8	1	0	4	4	2	2	4	2	1	1	6	7
tmem126a_86143	4	2	6	0	0	6	4	14	3	5	3	8	5	5	9
slc26a3.1_86144	3	1	9	8	0	0	3	4	6	7	0	1	0	8	3
kdm5c_86145	850	587	609	566	1	817	585	587	497	414	465	445	473	570	419
dsc2l_86146	178	311	203	332	0	163	213	205	345	298	165	257	168	342	267
psenen_86147	168	121	146	94	0	141	127	132	98	101	150	78	128	122	75
selp_86148	1	0	2	0	0	0	1	0	1	5	0	0	0	0	0
sgk2a_86149	270	274	279	330	0	194	274	213	374	320	181	234	205	299	310
greb1_86150	19	14	15	9	0	22	10	14	6	11	17	5	10	7	8
id3_86151	17	5	12	6	0	22	12	5	9	7	12	5	8	12	5
tgfbr2b_86152	267	214	235	179	0	228	226	219	191	242	165	165	190	218	237
pkib_86153	17	13	5	12	0	18	18	12	9	18	8	14	9	12	16
grin2cb_86154	6	4	0	10	0	0	4	4	1	1	2	2	4	5	0
agt_86155	0	5	3	2	0	1	3	1	3	8	1	5	3	4	1
BX957322.1_86156	0	3	11	3	0	0	5	4	3	5	0	1	9	2	2
arhgef2_86157	1	20	16	33	0	21	12	21	17	4	31	7	3	15	0
bard1_86158	8	4	14	8	0	12	2	8	5	7	8	8	6	6	2
myf5_86159	92	32	54	31	0	89	39	51	35	23	55	38	27	36	30
crhb_86160	5	3	1	2	0	1	4	8	11	3	0	1	0	7	0
slc6a6b_86161	0	2	2	0	0	1	2	2	3	4	0	1	0	2	0
id1_86162	3251	2939	3789	2875	1	4374	2989	4146	2742	2134	3180	2390	3057	2907	2139
hbae5_86163	39	23	57	30	0	34	24	54	29	28	47	16	44	38	46
mms22l_86164	86	125	101	95	0	107	125	158	99	80	109	99	105	129	87
mvp_86165	512	269	509	298	0	322	302	406	371	317	245	290	356	292	240
nolc1_86166	702	596	673	539	0	811	577	629	577	294	624	392	428	637	250
myo18aa_86167	157	116	149	116	0	108	129	115	123	130	97	114	101	129	116
rfng_86168	168	169	188	163	0	197	191	225	133	114	147	111	127	207	105
plekhh1_86169	337	272	330	242	0	371	307	398	232	224	322	183	250	312	229
si:ch211-79l17.1_86170	200	75	117	72	0	199	80	95	82	73	122	73	83	92	47
eif3s10_86171	521	401	542	473	0	449	554	662	468	300	466	288	407	475	254
gsta.2_86172	5	2	0	1	0	0	3	9	0	3	5	6	3	1	1
becn1_86173	45	49	55	38	0	72	53	69	43	33	71	46	72	45	43
ap2b1_86174	45	42	85	45	0	53	53	90	54	44	33	48	54	85	28
slc7a8b_86175	4	4	0	3	0	9	6	4	4	8	0	8	2	3	8
shc1_86176	167	108	99	97	0	118	148	132	99	95	107	85	99	106	100
ndst3_86177	2	5	6	0	0	6	6	5	0	2	3	0	5	1	1
scn2b_86178	8	1	8	4	0	5	2	4	1	3	2	2	6	8	2
skp1_86179	2907	4182	3162	3869	2	2758	3156	3319	2878	4911	2907	3369	2876	4369	3907
si:ch211-139g16.8_86180	0	2	7	3	0	4	3	6	6	8	0	5	3	7	4
ak2_86181	125	121	152	135	0	124	94	177	139	78	111	78	142	134	82
atraid_86182	49	33	52	42	0	30	35	44	52	33	37	21	44	43	58
rpl27_86183	1799	1959	1858	2192	1	1517	2357	2725	1979	1552	1857	1663	1987	2196	1302
krt18_86184	606	288	477	257	0	587	322	463	237	206	309	216	327	286	204
cenpw_86185	19	34	53	106	0	39	103	43	54	86	46	93	54	57	88
stk11_86186	63	9	10	12	0	30	21	12	8	6	13	2	11	14	6
per1b_86187	17	18	24	21	0	20	24	40	14	20	18	11	10	27	19
si:dkey-46i9.6_86188	1	26	7	15	0	14	18	33	15	34	5	7	20	19	17
hist1h2a5_86189	517	305	341	196	0	419	335	385	219	173	368	148	298	211	164
prg4b_86190	24	9	5	4	0	9	3	14	13	10	8	11	25	18	13
hk1_86191	45	80	98	53	0	113	75	142	64	46	102	36	99	79	59
chrnb3a_86192	10	0	5	0	0	15	0	14	5	4	17	11	1	6	8
GJD4_86193	75	107	115	122	0	50	85	87	68	136	58	82	81	97	87
nr2e1_86194	45	25	30	27	0	50	30	47	28	27	33	28	34	25	27
dnm1b_86195	21	12	6	5	0	15	10	7	13	0	7	15	10	15	4
pgm1_86196	7	2	8	4	0	3	7	3	2	8	6	0	1	3	5
eno2_86197	4	3	9	2	0	8	1	7	4	3	1	4	5	10	3
lgi1b_86198	12	15	13	12	0	2	17	7	16	4	11	5	7	14	16
CABZ01066312.1_86199	4	0	0	0	0	4	1	0	0	0	0	4	2	1	0
dynll1_86200	835	1115	1050	1513	0	927	1145	1143	1519	1128	608	955	748	1738	1053
apex1_86201	174	67	91	36	0	127	60	86	49	41	111	46	63	97	52
ndufv3_86202	34	38	45	51	0	51	60	52	63	54	60	29	64	84	28
gal3st4_86203	116	96	140	137	0	98	136	151	120	139	91	124	88	140	106
prkar1aa_86204	43	36	26	26	0	39	40	42	28	22	22	24	30	29	23
mpz_86205	23	10	21	16	0	40	12	20	10	23	8	20	8	25	14
desma_86206	19	24	33	14	0	18	18	35	21	12	18	9	20	9	17
veph1_86207	9	12	3	4	0	7	6	5	9	7	15	2	5	5	2
asf1ba_86208	56	16	41	35	0	54	23	40	18	15	35	14	26	26	14
si:dkey-243i1.1_86209	24	15	14	5	0	8	9	9	6	4	15	7	9	10	6
sgca_86210	2	4	0	5	0	1	1	4	3	2	0	1	8	1	2
si:ch73-168d20.1_86211	7	8	7	6	0	2	1	3	3	2	1	13	1	6	6
msi2b_86212	330	200	225	204	2	388	233	204	183	126	258	151	214	259	179
pi4kab_86213	15	5	3	3	0	24	5	4	3	4	5	12	3	7	2
pclaf_86214	362	182	247	171	0	364	249	297	129	110	239	114	207	205	116
neurod1_86215	25	10	17	16	0	11	17	15	5	9	13	6	6	13	6
sos1_86216	52	18	39	9	0	54	24	18	8	7	18	6	24	16	8
apln_86217	12	12	20	10	0	16	18	18	9	12	9	8	16	11	7
pik3r4_86218	40	13	24	10	0	13	8	24	17	13	9	7	14	16	12
fam3a_86219	867	741	943	792	1	852	720	886	796	778	591	858	656	1002	814
sfrp2_86220	9	17	19	12	0	9	16	18	19	12	9	12	15	5	11
lpgat1_86221	650	795	829	767	0	766	822	661	599	813	599	696	653	728	770
med21_86222	112	134	137	143	1	163	163	170	145	92	131	105	144	153	73
slc30a2_86223	9	11	14	19	0	6	14	25	14	16	25	11	13	27	15
adgrg6_86224	7	7	12	3	0	7	6	0	3	10	2	5	8	4	10
spcs2_86225	86	118	96	139	1	95	112	124	139	147	107	105	87	167	93
plekhj1_86226	20	6	21	2	0	4	7	12	9	1	9	3	8	1	6
ndufb3_86227	459	472	542	441	0	477	520	680	545	359	410	333	411	506	252
CDK2AP1_86228	140	359	253	359	1	153	408	426	409	460	161	296	298	403	389
znf395a_86229	1	6	2	6	0	5	5	6	0	7	1	1	2	6	5
paxip1_86230	155	95	141	103	0	151	82	175	109	66	143	95	117	120	80
avpr1ab_86231	8	2	12	5	0	1	11	2	7	3	0	0	2	6	5
rbm15b_86232	33	14	12	5	0	26	11	14	7	9	25	5	14	5	4
slc18a2_86233	3	1	7	1	0	1	0	3	2	4	0	3	2	0	0
dnajc15_86234	32	14	28	15	0	24	21	33	22	14	18	9	14	11	7
igf2bp2a_86235	58	22	46	26	0	42	26	47	24	16	42	20	42	29	18
mmp9_86236	5	4	1	8	0	4	7	1	1	14	0	6	2	0	3
nfatc3a_86237	130	34	46	12	0	63	52	48	26	26	59	31	31	37	12
creb5b_86238	73	28	72	37	0	59	35	43	31	20	52	39	29	46	33
ighd_86239	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
manba_86240	21	5	7	9	0	7	15	7	7	9	5	11	4	5	5
mrpl58_86241	32	15	32	9	0	37	20	36	16	5	14	17	10	7	14
nup133_86242	123	101	130	143	0	104	151	163	152	137	111	104	113	124	112
nfatc4_86243	43	22	33	5	0	53	13	30	10	16	41	16	21	18	14
apc_86244	2	0	0	1	0	1	0	3	0	0	0	1	0	1	0
slc22a2_86245	106	17	26	5	0	19	11	14	13	11	19	17	15	9	10
cyp39a1_86246	14	6	2	6	0	5	5	0	13	4	2	5	1	0	3
nr3c1_86247	72	38	57	25	0	37	19	35	38	46	30	8	43	30	26
dlg3_86248	11	13	3	2	0	9	6	4	9	7	13	6	2	6	8
akt1_86249	74	50	77	33	0	61	30	85	39	32	44	43	48	49	32
gli2a_86250	250	289	331	375	0	210	353	330	352	313	213	261	267	351	263
pcdh2ab2_86251	13	22	17	12	0	13	27	20	19	31	16	18	24	23	17
khdc4_86252	3	2	1	1	0	2	0	4	4	0	0	2	0	0	0
eif4ebp1_86253	11	19	15	18	0	15	18	18	20	8	11	4	13	30	12
ppm1ba_86254	5	4	12	4	0	1	3	0	3	1	2	0	8	2	3
tshba_86255	3	3	7	1	0	0	3	1	6	1	1	2	7	6	1
papola_86256	137	154	139	193	0	130	159	169	153	140	101	152	107	136	138
syngr3a_86257	2	1	0	2	0	0	1	1	1	0	3	1	0	0	0
hmha1a_86258	5	2	5	6	0	12	4	11	7	9	4	6	5	2	6
ccnb1_86259	839	830	606	1392	0	784	1008	795	800	1328	615	695	1101	1214	1195
tnni3k_86260	17	37	34	26	0	43	57	27	32	19	35	29	35	36	9
xpnpep1_86261	117	68	110	62	0	114	77	104	57	56	93	54	80	59	46
BX323596.1_86262	0	5	0	0	0	7	0	4	1	3	0	0	1	2	0
olig1_86263	2	0	4	0	0	1	2	2	0	0	8	0	4	1	1
dab2_86264	16	7	8	10	0	5	4	10	6	2	2	3	5	5	3
dlx3b_86265	177	126	209	92	0	309	130	172	67	65	159	76	104	107	90
ikzf2_86266	24	4	7	3	0	1	4	9	5	7	8	6	7	8	4
pparg_86267	53	48	87	60	0	62	56	76	57	52	48	76	57	47	66
rtn2a_86268	18	25	56	16	0	26	25	59	45	18	31	13	20	36	10
oclna_86269	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ndufa4_86270	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0
tmco1_86271	419	728	661	809	0	595	727	599	874	815	591	554	485	796	665
mxd3_86272	86	19	61	25	0	67	42	45	18	10	44	22	25	25	13
pparda_86273	64	18	48	22	0	71	34	38	17	18	36	35	30	48	34
vegfc_86274	24	16	17	13	0	15	19	17	12	10	38	8	16	13	8
rps27.2_86275	1585	4779	3545	7314	3	1493	5750	5399	8249	8126	1878	5215	4342	6631	4993
isl1_86276	37	10	11	6	0	38	8	13	10	14	16	7	8	5	11
ap1m2_86277	1	1	3	0	0	1	4	3	1	1	7	3	4	1	4
ccl35.1_86278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
clic4_86279	211	291	242	376	0	265	359	372	415	259	292	259	258	491	191
cpsf4_86280	26	19	18	7	0	14	17	23	16	9	9	6	14	17	16
klhl21_86281	196	86	112	72	0	130	100	162	75	69	133	65	88	99	65
sec23a_86282	47	22	16	6	0	28	18	34	6	6	25	6	21	16	13
traf3ip2l_86283	60	103	85	119	0	46	108	93	100	120	52	95	67	115	108
scg5_86284	8	3	7	2	0	0	3	3	10	3	3	7	0	9	3
sptlc2a_86285	44	32	42	16	0	44	37	39	30	16	17	13	25	26	17
selenbp1_86286	5	6	16	7	0	8	5	14	5	5	14	2	3	12	1
aars_86287	365	236	133	199	0	113	237	261	72	130	276	78	156	209	122
ttc4_86288	45	38	60	72	0	73	50	54	64	38	28	37	57	48	36
nfyba_86289	1967	2122	2178	2303	1	1909	2273	2343	2225	2180	1627	1681	1914	2127	1877
dhcr7_86290	1	2	2	3	0	3	0	2	1	4	2	1	0	2	4
cpox_86291	170	238	156	168	0	309	196	180	129	146	204	129	132	189	130
rnf167_86292	155	50	56	51	0	94	47	62	32	42	56	59	47	62	50
pxmp2_86293	2	3	3	5	0	2	6	3	6	4	3	4	6	10	11
GTPBP8_86294	0	2	1	11	0	1	3	0	5	4	0	3	1	7	7
zdhhc16b_86295	4	3	0	3	0	13	7	3	4	3	12	1	4	0	4
hspb8_86296	64	83	110	65	0	65	88	119	90	86	53	55	70	73	58
rlbp1b_86297	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0
rpl9_86298	24601	31326	29739	31326	18	27047	30055	33506	26815	28668	21932	25282	28827	32090	28834
paics_86299	78	39	50	35	0	52	45	43	49	40	45	23	35	43	30
scoca_86300	122	186	200	227	0	166	172	170	250	191	162	176	143	262	166
dpysl3_86301	13	3	3	2	0	6	5	14	8	1	4	4	3	13	6
kank2_86302	8	6	10	15	0	26	10	10	14	10	11	8	12	18	4
tatdn2_86303	1	5	0	1	0	1	2	3	1	2	3	3	4	2	2
idh3a_86304	606	872	933	1209	1	482	852	809	1105	1294	537	848	694	1192	1275
zgc:173581_86305	10	36	14	14	0	14	10	11	14	25	6	23	11	20	20
bnc2_86306	15	17	20	8	0	11	26	21	10	13	12	13	4	14	13
esrp2_86307	6	6	12	4	0	15	5	7	7	2	5	9	10	2	2
zgc:194224_86308	34	28	18	41	0	29	23	28	26	22	20	17	15	24	29
grin1a_86309	10	15	12	16	1	12	16	8	11	18	8	6	9	31	18
fcer1g_86310	10	3	0	4	0	1	10	5	2	5	5	1	2	0	5
slc10a1_86311	4	5	1	3	0	3	0	5	4	0	5	1	1	1	2
phkb_86312	38	16	17	13	0	26	15	22	10	10	18	11	12	15	14
rrs1_86313	440	362	420	394	0	383	408	491	471	477	336	320	269	407	306
selenos_86314	6	4	5	1	0	8	13	8	2	5	1	1	2	5	1
sec63_86315	641	859	784	977	0	540	747	707	887	1062	450	821	569	1037	991
arntl1a_86316	0	0	7	4	0	2	3	4	0	2	3	3	0	3	1
arpc3_86317	852	1729	2195	2317	1	971	1806	1695	2376	1753	1347	1592	1363	2178	1890
st3gal4_86318	37	28	62	21	0	49	20	40	42	20	34	33	30	41	26
mrps16_86319	12	11	1	3	0	3	6	5	5	10	3	4	5	8	3
cyp2aa11_86320	29	29	17	40	0	35	18	26	31	35	28	18	17	26	35
smad4a_86321	159	70	83	68	0	119	76	74	41	56	90	38	71	58	46
pik3r3b_86322	11	9	25	7	0	34	9	16	16	18	19	7	13	14	15
ddias_86323	0	33	12	17	0	9	23	25	21	21	10	13	24	7	13
zgc:113436_86324	117	60	90	23	0	112	63	65	39	25	81	20	43	61	40
zgc:194990_86325	3	5	2	2	0	1	0	6	3	0	0	4	0	3	2
osmr_86326	10	1	1	4	0	3	5	1	10	1	0	2	3	4	2
BX120005.1_86327	0	5	0	0	0	0	2	1	1	11	2	7	1	1	2
p2ry13_86328	0	3	3	7	0	4	4	2	1	1	1	3	4	1	1
rpl11_86329	9151	19437	13692	31332	16	8730	21396	16826	29451	30439	8618	16560	16916	25326	18681
isg15_86330	4	13	4	6	0	5	8	5	11	10	2	7	2	1	3
gadd45bb_86331	61	33	39	53	0	85	52	75	46	18	59	37	39	58	24
npc1_86332	134	113	135	94	0	73	101	95	104	58	78	95	75	108	63
pabpn1_86333	2894	2793	3008	2501	0	2933	2748	2847	2341	2495	2406	1938	2558	2724	2523
abcg2d_86334	1	1	3	4	0	6	3	4	5	4	0	2	2	4	4
eif3d_86335	301	370	392	384	0	382	413	567	366	313	434	310	409	410	258
